item_id,model,tugas,penilai,benar,latensi_ms,biaya_usd,tokens_out,cap_token,dijalankan_pada
id-b1-042,gemma-4-31b,pilihan-ganda,mcq-py1,1,466,0.0000142700,2,600,2026-08-17T22:43:04+0700
id-b1-042,glm-5.3-flash,pilihan-ganda,mcq-py1,0,16038,0.0000837750,279,2400,2026-09-01T23:29:24+0700
id-b1-042,gpt-5.6-luna,pilihan-ganda,mcq-py1,1,4003,0.0001932000,135,600,2026-08-17T22:48:22+0700
id-b1-042,hunyuan-a13b,pilihan-ganda,mcq-py1,0,1480,0.0000267600,2,600,2026-08-17T22:54:59+0700
id-b1-042,ling-3.0-flash,pilihan-ganda,mcq-py1,1,1570,0.0000240030,312,600,2026-08-17T22:37:35+0700
id-b1-042,llama-3-1-8b-q4km-local,pilihan-ganda,mcq-py1,0,604,,2,600,2026-08-17T22:01:32+0700
id-b1-042,mistral-small-3-2501,pilihan-ganda,mcq-py1,0,449,0.0000081600,2,600,2026-08-17T22:26:31+0700
id-b1-042,qwen3-30b-a3b-2507,pilihan-ganda,mcq-py1,0,390,0.0000093902,2,600,2026-08-17T22:32:29+0700
id-b1-042,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,0,468,,2,600,2026-08-17T22:03:46+0700
id-b1-042,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,0,422,,2,600,2026-08-17T22:10:26+0700
id-b1-042,sea-lion-v4-5-e2b-q4km-local,pilihan-ganda,mcq-py1,0,941,,2,600,2026-08-17T22:06:18+0700
id-b1-042,seed-2.0-mini,pilihan-ganda,mcq-py1,1,12929,0.0006328000,1534,8000,2026-08-20T01:16:06+0700
id-b1-042,solar-pro4,pilihan-ganda,mcq-py1,0,637,0.0000066000,2,600,2026-08-17T22:18:36+0700
id-b1-043,claude-haiku-4.5,pilihan-ganda,mcq-py1,1,1293,0.0002330000,4,600,2026-08-17T23:07:55+0700
id-b1-043,deepseek-v4-flash-0731,pilihan-ganda,mcq-py1,1,2576,0.0000265440,77,600,2026-08-17T23:03:13+0700
id-b1-043,gemma-4-31b,pilihan-ganda,mcq-py1,1,909,0.0000145400,2,600,2026-08-17T22:43:06+0700
id-b1-043,glm-5.3-flash,pilihan-ganda,mcq-py1,1,5504,0.0000505100,161,2400,2026-09-01T23:29:30+0700
id-b1-043,gpt-5.6-luna,pilihan-ganda,mcq-py1,1,980,0.0000370000,5,600,2026-08-17T22:48:24+0700
id-b1-043,hunyuan-a13b,pilihan-ganda,mcq-py1,1,1608,0.0000269000,2,600,2026-08-17T22:55:02+0700
id-b1-043,ling-3.0-flash,pilihan-ganda,mcq-py1,1,1052,0.0000112980,116,600,2026-08-17T22:37:37+0700
id-b1-043,llama-3-1-8b-q4km-local,pilihan-ganda,mcq-py1,0,452,,2,600,2026-08-17T22:01:33+0700
id-b1-043,mistral-small-3-2501,pilihan-ganda,mcq-py1,1,454,0.0000084100,2,600,2026-08-17T22:26:33+0700
id-b1-043,qwen3-30b-a3b-2507,pilihan-ganda,mcq-py1,1,402,0.0000094383,2,600,2026-08-17T22:32:31+0700
id-b1-043,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,400,,2,600,2026-08-17T22:03:48+0700
id-b1-043,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,408,,2,600,2026-08-17T22:10:28+0700
id-b1-043,sea-lion-v4-5-e2b-q4km-local,pilihan-ganda,mcq-py1,1,823,,2,600,2026-08-17T22:06:20+0700
id-b1-043,seed-2.0-mini,pilihan-ganda,mcq-py1,1,1677,0.0000826000,158,2400,2026-08-20T01:12:31+0700
id-b1-043,solar-pro4,pilihan-ganda,mcq-py1,1,1119,0.0000066600,3,600,2026-08-17T22:18:38+0700
id-b1-044,claude-haiku-4.5,pilihan-ganda,mcq-py1,1,2227,0.0002240000,4,600,2026-08-17T23:07:59+0700
id-b1-044,deepseek-v4-flash-0731,pilihan-ganda,mcq-py1,1,3159,0.0000047000,2,600,2026-08-17T23:03:18+0700
id-b1-044,gemma-4-31b,pilihan-ganda,mcq-py1,1,1331,0.0000153800,2,600,2026-08-17T22:43:08+0700
id-b1-044,glm-5.3-flash,pilihan-ganda,mcq-py1,1,4181,0.0000287250,60,2400,2026-09-01T23:29:36+0700
id-b1-044,gpt-5.6-luna,pilihan-ganda,mcq-py1,1,5375,0.0000354000,5,600,2026-08-17T22:48:31+0700
id-b1-044,hunyuan-a13b,pilihan-ganda,mcq-py1,1,1456,0.0000262000,2,600,2026-08-17T22:55:05+0700
id-b1-044,ling-3.0-flash,pilihan-ganda,mcq-py1,1,1595,0.0000120540,127,600,2026-08-17T22:37:40+0700
id-b1-044,llama-3-1-8b-q4km-local,pilihan-ganda,mcq-py1,1,546,,2,600,2026-08-17T22:01:35+0700
id-b1-044,mistral-small-3-2501,pilihan-ganda,mcq-py1,1,489,0.0000081600,2,600,2026-08-17T22:26:35+0700
id-b1-044,qwen3-30b-a3b-2507,pilihan-ganda,mcq-py1,1,620,0.0000091975,2,600,2026-08-17T22:32:32+0700
id-b1-044,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,390,,2,600,2026-08-17T22:03:49+0700
id-b1-044,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,403,,2,600,2026-08-17T22:10:29+0700
id-b1-044,sea-lion-v4-5-e2b-q4km-local,pilihan-ganda,mcq-py1,1,905,,2,600,2026-08-17T22:06:23+0700
id-b1-044,seed-2.0-mini,pilihan-ganda,mcq-py1,1,1415,0.0000726000,134,2400,2026-08-20T01:12:34+0700
id-b1-044,solar-pro4,pilihan-ganda,mcq-py1,1,621,0.0000063900,2,600,2026-08-17T22:18:40+0700
id-b1-046,claude-haiku-4.5,pilihan-ganda,mcq-py1,1,1307,0.0002090000,4,600,2026-08-17T23:08:04+0700
id-b1-046,deepseek-v4-flash-0731,pilihan-ganda,mcq-py1,1,1528,0.0000369600,57,600,2026-08-17T23:03:29+0700
id-b1-046,gemma-4-31b,pilihan-ganda,mcq-py1,1,454,0.0000135500,2,600,2026-08-17T22:43:12+0700
id-b1-046,glm-5.3-flash,pilihan-ganda,mcq-py1,1,3360,0.0000243200,77,2400,2026-09-01T23:29:44+0700
id-b1-046,gpt-5.6-luna,pilihan-ganda,mcq-py1,1,1070,0.0000346000,5,600,2026-08-17T22:48:35+0700
id-b1-046,hunyuan-a13b,pilihan-ganda,mcq-py1,1,1710,0.0000245200,2,600,2026-08-17T22:55:10+0700
id-b1-046,ling-3.0-flash,pilihan-ganda,mcq-py1,1,1040,0.0000097020,93,600,2026-08-17T22:37:44+0700
id-b1-046,llama-3-1-8b-q4km-local,pilihan-ganda,mcq-py1,1,411,,2,600,2026-08-17T22:01:38+0700
id-b1-046,mistral-small-3-2501,pilihan-ganda,mcq-py1,1,1146,0.0000077600,2,600,2026-08-17T22:26:39+0700
id-b1-046,qwen3-30b-a3b-2507,pilihan-ganda,mcq-py1,1,399,0.0000086197,2,600,2026-08-17T22:32:36+0700
id-b1-046,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,510,,2,600,2026-08-17T22:03:53+0700
id-b1-046,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,432,,2,600,2026-08-17T22:10:32+0700
id-b1-046,sea-lion-v4-5-e2b-q4km-local,pilihan-ganda,mcq-py1,1,1026,,2,600,2026-08-17T22:06:27+0700
id-b1-046,seed-2.0-mini,pilihan-ganda,mcq-py1,1,1614,0.0000777000,149,2400,2026-08-20T01:12:45+0700
id-b1-046,solar-pro4,pilihan-ganda,mcq-py1,1,636,0.0000061200,2,600,2026-08-17T22:18:46+0700
id-b1-048,claude-haiku-4.5,pilihan-ganda,mcq-py1,1,1516,0.0002100000,4,600,2026-08-17T23:08:10+0700
id-b1-048,deepseek-v4-flash-0731,pilihan-ganda,mcq-py1,1,2409,0.0000315000,36,600,2026-08-17T23:03:37+0700
id-b1-048,gemma-4-31b,pilihan-ganda,mcq-py1,1,643,0.0000134200,2,600,2026-08-17T22:43:15+0700
id-b1-048,glm-5.3-flash,pilihan-ganda,mcq-py1,1,4949,0.0000412350,129,2400,2026-09-01T23:29:55+0700
id-b1-048,gpt-5.6-luna,pilihan-ganda,mcq-py1,1,1158,0.0000344000,5,600,2026-08-17T22:48:40+0700
id-b1-048,hunyuan-a13b,pilihan-ganda,mcq-py1,0,1512,0.0000245200,2,600,2026-08-17T22:55:16+0700
id-b1-048,ling-3.0-flash,pilihan-ganda,mcq-py1,1,1490,0.0000236670,315,600,2026-08-17T22:37:49+0700
id-b1-048,llama-3-1-8b-q4km-local,pilihan-ganda,mcq-py1,1,369,,2,600,2026-08-17T22:01:42+0700
id-b1-048,mistral-small-3-2501,pilihan-ganda,mcq-py1,0,1241,0.0000078100,2,600,2026-08-17T22:26:43+0700
id-b1-048,qwen3-30b-a3b-2507,pilihan-ganda,mcq-py1,1,701,0.0000177000,2,600,2026-08-17T22:32:39+0700
id-b1-048,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,739,,2,600,2026-08-17T22:03:56+0700
id-b1-048,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,366,,2,600,2026-08-17T22:10:36+0700
id-b1-048,sea-lion-v4-5-e2b-q4km-local,pilihan-ganda,mcq-py1,1,1156,,2,600,2026-08-17T22:06:31+0700
id-b1-048,seed-2.0-mini,pilihan-ganda,mcq-py1,1,3982,0.0001899000,429,2400,2026-08-20T01:12:52+0700
id-b1-048,solar-pro4,pilihan-ganda,mcq-py1,1,1390,0.0000062400,2,600,2026-08-17T22:18:52+0700
id-b1-049,claude-haiku-4.5,pilihan-ganda,mcq-py1,1,1571,0.0002230000,4,600,2026-08-17T23:08:13+0700
id-b1-049,deepseek-v4-flash-0731,pilihan-ganda,mcq-py1,1,2334,0.0000400320,65,600,2026-08-17T23:03:41+0700
id-b1-049,gemma-4-31b,pilihan-ganda,mcq-py1,1,548,0.0000156800,2,600,2026-08-17T22:43:17+0700
id-b1-049,glm-5.3-flash,pilihan-ganda,mcq-py1,1,2178,0.0000204250,28,2400,2026-09-01T23:29:58+0700
id-b1-049,gpt-5.6-luna,pilihan-ganda,mcq-py1,1,1772,0.0000360000,5,600,2026-08-17T22:48:43+0700
id-b1-049,hunyuan-a13b,pilihan-ganda,mcq-py1,1,1372,0.0000256400,2,600,2026-08-17T22:55:18+0700
id-b1-049,ling-3.0-flash,pilihan-ganda,mcq-py1,1,1145,0.0000122640,130,600,2026-08-17T22:37:52+0700
id-b1-049,llama-3-1-8b-q4km-local,pilihan-ganda,mcq-py1,0,430,,2,600,2026-08-17T22:01:43+0700
id-b1-049,mistral-small-3-2501,pilihan-ganda,mcq-py1,0,460,0.0000081600,2,600,2026-08-17T22:26:45+0700
id-b1-049,qwen3-30b-a3b-2507,pilihan-ganda,mcq-py1,1,590,0.0000185000,2,600,2026-08-17T22:32:41+0700
id-b1-049,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,346,,2,600,2026-08-17T22:03:58+0700
id-b1-049,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,702,,2,600,2026-08-17T22:10:38+0700
id-b1-049,sea-lion-v4-5-e2b-q4km-local,pilihan-ganda,mcq-py1,1,804,,2,600,2026-08-17T22:06:33+0700
id-b1-049,seed-2.0-mini,pilihan-ganda,mcq-py1,1,15621,0.0008308000,2030,2400,2026-08-20T01:13:09+0700
id-b1-049,solar-pro4,pilihan-ganda,mcq-py1,1,639,0.0000063900,2,600,2026-08-17T22:18:53+0700
id-b1-051,claude-haiku-4.5,pilihan-ganda,mcq-py1,1,1484,0.0002200000,4,600,2026-08-17T23:08:19+0700
id-b1-051,deepseek-v4-flash-0731,pilihan-ganda,mcq-py1,1,8206,0.0000047280,2,600,2026-08-17T23:03:53+0700
id-b1-051,gemma-4-31b,pilihan-ganda,mcq-py1,1,648,0.0000141800,2,600,2026-08-17T22:43:21+0700
id-b1-051,glm-5.3-flash,pilihan-ganda,mcq-py1,1,4892,0.0000376250,98,2400,2026-09-01T23:30:09+0700
id-b1-051,gpt-5.6-luna,pilihan-ganda,mcq-py1,1,1002,0.0000362000,5,600,2026-08-17T22:48:47+0700
id-b1-051,hunyuan-a13b,pilihan-ganda,mcq-py1,0,1950,0.0000252200,2,600,2026-08-17T22:55:24+0700
id-b1-051,ling-3.0-flash,pilihan-ganda,mcq-py1,1,1064,0.0000085008,89,600,2026-08-17T22:37:56+0700
id-b1-051,llama-3-1-8b-q4km-local,pilihan-ganda,mcq-py1,0,353,,2,600,2026-08-17T22:01:47+0700
id-b1-051,mistral-small-3-2501,pilihan-ganda,mcq-py1,0,494,0.0000080600,2,600,2026-08-17T22:26:48+0700
id-b1-051,qwen3-30b-a3b-2507,pilihan-ganda,mcq-py1,1,569,0.0000182000,2,600,2026-08-17T22:32:44+0700
id-b1-051,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,553,,2,600,2026-08-17T22:04:01+0700
id-b1-051,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,494,,2,600,2026-08-17T22:10:41+0700
id-b1-051,sea-lion-v4-5-e2b-q4km-local,pilihan-ganda,mcq-py1,1,1312,,2,600,2026-08-17T22:06:38+0700
id-b1-051,seed-2.0-mini,pilihan-ganda,mcq-py1,1,1522,0.0000772000,146,2400,2026-08-20T01:13:14+0700
id-b1-051,solar-pro4,pilihan-ganda,mcq-py1,1,1441,0.0000063900,2,600,2026-08-17T22:18:58+0700
id-b1-052,claude-haiku-4.5,pilihan-ganda,mcq-py1,1,1142,0.0002210000,4,600,2026-08-17T23:08:21+0700
id-b1-052,deepseek-v4-flash-0731,pilihan-ganda,mcq-py1,1,2016,0.0000182343,36,600,2026-08-17T23:03:56+0700
id-b1-052,gemma-4-31b,pilihan-ganda,mcq-py1,1,630,0.0000139000,2,600,2026-08-17T22:43:22+0700
id-b1-052,glm-5.3-flash,pilihan-ganda,mcq-py1,1,4124,0.0000587000,64,2400,2026-09-01T23:30:14+0700
id-b1-052,gpt-5.6-luna,pilihan-ganda,mcq-py1,1,987,0.0000366000,5,600,2026-08-17T22:48:50+0700
id-b1-052,hunyuan-a13b,pilihan-ganda,mcq-py1,1,1598,0.0000257800,2,600,2026-08-17T22:55:27+0700
id-b1-052,ling-3.0-flash,pilihan-ganda,mcq-py1,1,977,0.0000083790,68,600,2026-08-17T22:37:58+0700
id-b1-052,llama-3-1-8b-q4km-local,pilihan-ganda,mcq-py1,1,606,,2,600,2026-08-17T22:01:49+0700
id-b1-052,mistral-small-3-2501,pilihan-ganda,mcq-py1,1,458,0.0000083100,2,600,2026-08-17T22:26:50+0700
id-b1-052,qwen3-30b-a3b-2507,pilihan-ganda,mcq-py1,1,483,0.0000239200,1,600,2026-08-17T22:32:46+0700
id-b1-052,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,363,,2,600,2026-08-17T22:04:03+0700
id-b1-052,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,425,,2,600,2026-08-17T22:10:43+0700
id-b1-052,sea-lion-v4-5-e2b-q4km-local,pilihan-ganda,mcq-py1,1,911,,2,600,2026-08-17T22:06:40+0700
id-b1-052,seed-2.0-mini,pilihan-ganda,mcq-py1,1,1778,0.0000747000,138,2400,2026-08-20T01:13:17+0700
id-b1-052,solar-pro4,pilihan-ganda,mcq-py1,1,628,0.0000065700,2,600,2026-08-17T22:19:00+0700
id-b3-003,claude-haiku-4.5,pilihan-ganda,mcq-py1,1,1476,0.0002370000,4,600,2026-08-17T23:07:05+0700
id-b3-003,deepseek-v4-flash-0731,pilihan-ganda,mcq-py1,1,3081,0.0000363400,49,600,2026-08-17T23:01:17+0700
id-b3-003,gemma-4-31b,pilihan-ganda,mcq-py1,1,424,0.0000154400,2,600,2026-08-17T22:42:20+0700
id-b3-003,glm-5.3-flash,pilihan-ganda,mcq-py1,1,8979,0.0001135500,165,2400,2026-09-01T23:24:08+0700
id-b3-003,gpt-5.6-luna,pilihan-ganda,mcq-py1,1,1582,0.0000654000,27,600,2026-08-17T22:47:40+0700
id-b3-003,hunyuan-a13b,pilihan-ganda,mcq-py1,1,1471,0.0000299800,2,600,2026-08-17T22:54:12+0700
id-b3-003,ling-3.0-flash,pilihan-ganda,mcq-py1,1,1682,0.0000201180,248,600,2026-08-17T22:36:40+0700
id-b3-003,llama-3-1-8b-q4km-local,pilihan-ganda,mcq-py1,1,414,,2,600,2026-08-17T22:01:03+0700
id-b3-003,mistral-small-3-2501,pilihan-ganda,mcq-py1,1,852,0.0000090600,2,600,2026-08-17T22:25:57+0700
id-b3-003,qwen3-30b-a3b-2507,pilihan-ganda,mcq-py1,1,694,0.0000216000,2,600,2026-08-17T22:31:51+0700
id-b3-003,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,373,,2,600,2026-08-17T22:03:18+0700
id-b3-003,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,389,,2,600,2026-08-17T22:09:58+0700
id-b3-003,sea-lion-v4-5-e2b-q4km-local,pilihan-ganda,mcq-py1,1,949,,2,600,2026-08-17T22:05:43+0700
id-b3-003,seed-2.0-mini,pilihan-ganda,mcq-py1,1,5944,0.0002942000,683,2400,2026-08-20T01:11:09+0700
id-b3-003,solar-pro4,pilihan-ganda,mcq-py1,1,626,0.0000069600,2,600,2026-08-17T22:17:27+0700
id-b3-004,claude-haiku-4.5,pilihan-ganda,mcq-py1,1,1968,0.0003020000,4,600,2026-08-17T23:07:08+0700
id-b3-004,deepseek-v4-flash-0731,pilihan-ganda,mcq-py1,1,5203,0.0000363500,30,600,2026-08-17T23:01:23+0700
id-b3-004,gemma-4-31b,pilihan-ganda,mcq-py1,1,982,0.0000173400,2,600,2026-08-17T22:42:22+0700
id-b3-004,glm-5.3-flash,pilihan-ganda,mcq-py1,1,29654,0.0001455000,255,2400,2026-09-01T23:24:39+0700
id-b3-004,gpt-5.6-luna,pilihan-ganda,mcq-py1,1,1025,0.0000470000,5,600,2026-08-17T22:47:42+0700
id-b3-004,hunyuan-a13b,pilihan-ganda,mcq-py1,1,1471,0.0000365600,2,600,2026-08-17T22:54:15+0700
id-b3-004,ling-3.0-flash,pilihan-ganda,mcq-py1,1,1153,0.0000171990,184,600,2026-08-17T22:36:42+0700
id-b3-004,llama-3-1-8b-q4km-local,pilihan-ganda,mcq-py1,1,537,,2,600,2026-08-17T22:01:04+0700
id-b3-004,mistral-small-3-2501,pilihan-ganda,mcq-py1,1,534,0.0000112100,2,600,2026-08-17T22:25:59+0700
id-b3-004,qwen3-30b-a3b-2507,pilihan-ganda,mcq-py1,1,2777,0.0000234300,1,600,2026-08-17T22:31:55+0700
id-b3-004,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,444,,2,600,2026-08-17T22:03:19+0700
id-b3-004,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,385,,2,600,2026-08-17T22:10:00+0700
id-b3-004,sea-lion-v4-5-e2b-q4km-local,pilihan-ganda,mcq-py1,1,753,,2,600,2026-08-17T22:05:45+0700
id-b3-004,seed-2.0-mini,pilihan-ganda,mcq-py1,1,1338,0.0000743000,123,2400,2026-08-20T01:11:12+0700
id-b3-004,solar-pro4,pilihan-ganda,mcq-py1,1,554,0.0000081600,2,600,2026-08-17T22:17:29+0700
id-b3-005,claude-haiku-4.5,pilihan-ganda,mcq-py1,1,1662,0.0002330000,4,600,2026-08-17T23:07:11+0700
id-b3-005,deepseek-v4-flash-0731,pilihan-ganda,mcq-py1,1,1985,0.0000214600,45,600,2026-08-17T23:01:27+0700
id-b3-005,gemma-4-31b,pilihan-ganda,mcq-py1,1,10939,0.0000205200,2,600,2026-08-17T22:42:34+0700
id-b3-005,glm-5.3-flash,pilihan-ganda,mcq-py1,1,11193,0.0000852000,282,2400,2026-09-01T23:24:51+0700
id-b3-005,gpt-5.6-luna,pilihan-ganda,mcq-py1,1,1118,0.0000368000,5,600,2026-08-17T22:47:45+0700
id-b3-005,hunyuan-a13b,pilihan-ganda,mcq-py1,0,1390,0.0000280200,2,600,2026-08-17T22:54:17+0700
id-b3-005,ling-3.0-flash,pilihan-ganda,mcq-py1,1,1360,0.0000206430,257,600,2026-08-17T22:36:45+0700
id-b3-005,llama-3-1-8b-q4km-local,pilihan-ganda,mcq-py1,1,423,,2,600,2026-08-17T22:01:06+0700
id-b3-005,mistral-small-3-2501,pilihan-ganda,mcq-py1,1,471,0.0000086600,2,600,2026-08-17T22:26:00+0700
id-b3-005,qwen3-30b-a3b-2507,pilihan-ganda,mcq-py1,1,665,0.0000201000,2,600,2026-08-17T22:31:57+0700
id-b3-005,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,409,,2,600,2026-08-17T22:03:21+0700
id-b3-005,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,387,,2,600,2026-08-17T22:10:01+0700
id-b3-005,sea-lion-v4-5-e2b-q4km-local,pilihan-ganda,mcq-py1,1,884,,2,600,2026-08-17T22:05:47+0700
id-b3-005,seed-2.0-mini,pilihan-ganda,mcq-py1,0,1401,0.0000780000,145,2400,2026-08-20T01:11:15+0700
id-b3-005,solar-pro4,pilihan-ganda,mcq-py1,1,534,0.0000067500,2,600,2026-08-17T22:17:31+0700
id-b3-006,claude-haiku-4.5,pilihan-ganda,mcq-py1,1,1292,0.0002610000,4,600,2026-08-17T23:07:13+0700
id-b3-006,deepseek-v4-flash-0731,pilihan-ganda,mcq-py1,1,3216,0.0000056800,2,2400,2026-08-17T23:04:31+0700
id-b3-006,gemma-4-31b,pilihan-ganda,mcq-py1,1,958,0.0000247400,2,600,2026-08-17T22:42:36+0700
id-b3-006,glm-5.3-flash,pilihan-ganda,mcq-py1,0,43597,0.0002574600,533,2400,2026-09-01T23:25:36+0700
id-b3-006,gpt-5.6-luna,pilihan-ganda,mcq-py1,1,872,0.0000410000,5,600,2026-08-17T22:47:47+0700
id-b3-006,hunyuan-a13b,pilihan-ganda,mcq-py1,0,1795,0.0000320800,2,600,2026-08-17T22:54:20+0700
id-b3-006,ling-3.0-flash,pilihan-ganda,mcq-py1,1,2000,0.0000276570,361,600,2026-08-17T22:36:48+0700
id-b3-006,llama-3-1-8b-q4km-local,pilihan-ganda,mcq-py1,1,435,,2,600,2026-08-17T22:01:08+0700
id-b3-006,mistral-small-3-2501,pilihan-ganda,mcq-py1,1,680,0.0000099100,2,600,2026-08-17T22:26:02+0700
id-b3-006,qwen3-30b-a3b-2507,pilihan-ganda,mcq-py1,1,2197,0.0000205500,1,600,2026-08-17T22:32:00+0700
id-b3-006,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,511,,2,600,2026-08-17T22:03:23+0700
id-b3-006,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,476,,2,600,2026-08-17T22:10:03+0700
id-b3-006,sea-lion-v4-5-e2b-q4km-local,pilihan-ganda,mcq-py1,1,804,,2,600,2026-08-17T22:05:49+0700
id-b3-006,seed-2.0-mini,pilihan-ganda,mcq-py1,0,6209,0.0003244000,755,2400,2026-08-20T01:11:22+0700
id-b3-006,solar-pro4,pilihan-ganda,mcq-py1,1,687,0.0000074100,2,600,2026-08-17T22:17:33+0700
id-b3-007,claude-haiku-4.5,pilihan-ganda,mcq-py1,1,1577,0.0003850000,4,600,2026-08-17T23:07:16+0700
id-b3-007,deepseek-v4-flash-0731,pilihan-ganda,mcq-py1,1,1485,0.0000588000,74,600,2026-08-17T23:01:42+0700
id-b3-007,gemma-4-31b,pilihan-ganda,mcq-py1,1,626,0.0000227300,2,600,2026-08-17T22:42:38+0700
id-b3-007,glm-5.3-flash,pilihan-ganda,mcq-py1,1,12406,0.0000841000,238,2400,2026-09-01T23:25:50+0700
id-b3-007,gpt-5.6-luna,pilihan-ganda,mcq-py1,1,934,0.0000564000,5,600,2026-08-17T22:47:49+0700
id-b3-007,hunyuan-a13b,pilihan-ganda,mcq-py1,1,1581,0.0000469200,2,600,2026-08-17T22:54:23+0700
id-b3-007,ling-3.0-flash,pilihan-ganda,mcq-py1,1,1542,0.0000173460,162,600,2026-08-17T22:36:51+0700
id-b3-007,llama-3-1-8b-q4km-local,pilihan-ganda,mcq-py1,1,641,,2,600,2026-08-17T22:01:09+0700
id-b3-007,mistral-small-3-2501,pilihan-ganda,mcq-py1,1,1068,0.0000142100,2,600,2026-08-17T22:26:05+0700
id-b3-007,qwen3-30b-a3b-2507,pilihan-ganda,mcq-py1,1,589,0.0000337000,2,600,2026-08-17T22:32:02+0700
id-b3-007,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,532,,2,600,2026-08-17T22:03:24+0700
id-b3-007,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,433,,2,600,2026-08-17T22:10:05+0700
id-b3-007,sea-lion-v4-5-e2b-q4km-local,pilihan-ganda,mcq-py1,1,837,,2,600,2026-08-17T22:05:51+0700
id-b3-007,seed-2.0-mini,pilihan-ganda,mcq-py1,1,3852,0.0002074000,442,2400,2026-08-20T01:11:27+0700
id-b3-007,solar-pro4,pilihan-ganda,mcq-py1,1,28321,0.0000099300,2,600,2026-08-17T22:18:02+0700
id-b3-008,claude-haiku-4.5,pilihan-ganda,mcq-py1,1,2214,0.0002290000,4,600,2026-08-17T23:07:19+0700
id-b3-008,deepseek-v4-flash-0731,pilihan-ganda,mcq-py1,1,1372,0.0000214600,45,600,2026-08-17T23:01:44+0700
id-b3-008,gemma-4-31b,pilihan-ganda,mcq-py1,1,624,0.0000164800,2,600,2026-08-17T22:42:40+0700
id-b3-008,glm-5.3-flash,pilihan-ganda,mcq-py1,1,15256,0.0001057500,153,2400,2026-09-01T23:26:06+0700
id-b3-008,gpt-5.6-luna,pilihan-ganda,mcq-py1,1,1096,0.0000370000,5,600,2026-08-17T22:47:51+0700
id-b3-008,hunyuan-a13b,pilihan-ganda,mcq-py1,1,2477,0.0000278800,2,600,2026-08-17T22:54:27+0700
id-b3-008,ling-3.0-flash,pilihan-ganda,mcq-py1,1,1114,0.0000159180,185,600,2026-08-17T22:36:53+0700
id-b3-008,llama-3-1-8b-q4km-local,pilihan-ganda,mcq-py1,1,431,,2,600,2026-08-17T22:01:11+0700
id-b3-008,mistral-small-3-2501,pilihan-ganda,mcq-py1,1,948,0.0000084600,2,600,2026-08-17T22:26:07+0700
id-b3-008,qwen3-30b-a3b-2507,pilihan-ganda,mcq-py1,1,1525,0.0000178500,1,600,2026-08-17T22:32:05+0700
id-b3-008,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,383,,2,600,2026-08-17T22:03:26+0700
id-b3-008,sahabatai-1-llama3-q4km-local,pilihan-ganda,mcq-py1,1,428,,2,600,2026-08-17T22:10:06+0700
id-b3-008,sea-lion-v4-5-e2b-q4km-local,pilihan-ganda,mcq-py1,1,768,,2,600,2026-08-17T22:05:53+0700
id-b3-008,seed-2.0-mini,pilihan-ganda,mcq-py1,1,1740,0.0000951000,188,2400,2026-08-20T01:11:30+0700
id-b3-008,solar-pro4,pilihan-ganda,mcq-py1,1,1160,0.0000066900,2,600,2026-08-17T22:18:05+0700
